exp_id,year,month,state,district,department,scheme,budget_allocated,amount_spent,cumulative_rate,utilization_rate,project_count,pattern_type
1611,2023,3,Maharashtra,Nagpur,Rural Development,MGNREGS,76430412.46,3526121.95,0.1194,4.61,17,normal
1612,2023,4,Maharashtra,Nagpur,Rural Development,MGNREGS,76430412.46,1964733.83,0.1451,2.57,18,normal
1613,2023,5,Maharashtra,Nagpur,Rural Development,MGNREGS,76430412.46,5269243.25,0.214,6.89,22,normal
1614,2023,6,Maharashtra,Nagpur,Rural Development,MGNREGS,76430412.46,1480175.03,0.2334,1.94,5,normal
1615,2023,7,Maharashtra,Nagpur,Rural Development,MGNREGS,76430412.46,4181331.03,0.2881,5.47,21,normal
1616,2023,8,Maharashtra,Nagpur,Rural Development,MGNREGS,76430412.46,3357940.74,0.3321,4.39,18,normal
1617,2023,9,Maharashtra,Nagpur,Rural Development,MGNREGS,76430412.46,1686788.37,0.3541,2.21,13,normal
1618,2023,10,Maharashtra,Nagpur,Rural Development,MGNREGS,76430412.46,5974969.66,0.4323,7.82,4,normal
1619,2023,11,Maharashtra,Nagpur,Rural Development,MGNREGS,76430412.46,0.0,0.4323,0.0,16,normal
1620,2023,12,Maharashtra,Nagpur,Rural Development,MGNREGS,76430412.46,0.0,0.4323,0.0,12,normal
1621,2023,1,Maharashtra,Nagpur,Urban Development,AMRUT,72265773.87,4577573.3,0.0633,6.33,24,normal
1622,2023,2,Maharashtra,Nagpur,Urban Development,AMRUT,72265773.87,4236139.6,0.122,5.86,24,normal
1623,2023,3,Maharashtra,Nagpur,Urban Development,AMRUT,72265773.87,5646537.03,0.2001,7.81,17,normal
1624,2023,4,Maharashtra,Nagpur,Urban Development,AMRUT,72265773.87,6124277.02,0.2848,8.47,15,normal
1625,2023,5,Maharashtra,Nagpur,Urban Development,AMRUT,72265773.87,4207999.73,0.3431,5.82,16,normal
1626,2023,6,Maharashtra,Nagpur,Urban Development,AMRUT,72265773.87,1558295.5,0.3646,2.16,18,normal
1627,2023,7,Maharashtra,Nagpur,Urban Development,AMRUT,72265773.87,11270993.75,0.5206,15.6,16,normal
1628,2023,8,Maharashtra,Nagpur,Urban Development,AMRUT,72265773.87,6241081.77,0.607,8.64,16,normal
1629,2023,9,Maharashtra,Nagpur,Urban Development,AMRUT,72265773.87,30885.25,0.6074,0.04,6,normal
1630,2023,10,Maharashtra,Nagpur,Urban Development,AMRUT,72265773.87,2697277.62,0.6447,3.73,21,normal
1631,2023,11,Maharashtra,Nagpur,Urban Development,AMRUT,72265773.87,3270711.92,0.69,4.53,8,normal
1632,2023,12,Maharashtra,Nagpur,Urban Development,AMRUT,72265773.87,3902881.2,0.744,5.4,24,normal
1633,2023,1,Maharashtra,Nashik,Health,NHM,109700511.46,2235356.93,0.0204,2.04,9,healthy
1634,2023,2,Maharashtra,Nashik,Health,NHM,109700511.46,1980885.12,0.0384,1.81,21,healthy
1635,2023,3,Maharashtra,Nashik,Health,NHM,109700511.46,3519556.01,0.0705,3.21,16,healthy
1636,2023,4,Maharashtra,Nashik,Health,NHM,109700511.46,5802070.09,0.1234,5.29,20,healthy
1637,2023,5,Maharashtra,Nashik,Health,NHM,109700511.46,8477701.44,0.2007,7.73,8,healthy
1638,2023,6,Maharashtra,Nashik,Health,NHM,109700511.46,10432452.37,0.2958,9.51,11,healthy
1639,2023,7,Maharashtra,Nashik,Health,NHM,109700511.46,10432452.37,0.3909,9.51,4,healthy
1640,2023,8,Maharashtra,Nashik,Health,NHM,109700511.46,8477701.44,0.4682,7.73,4,healthy
1641,2023,9,Maharashtra,Nashik,Health,NHM,109700511.46,5802070.09,0.5211,5.29,13,healthy
1642,2023,10,Maharashtra,Nashik,Health,NHM,109700511.46,3519556.01,0.5531,3.21,18,healthy
1643,2023,11,Maharashtra,Nashik,Health,NHM,109700511.46,1980885.12,0.5712,1.81,21,healthy
1644,2023,12,Maharashtra,Nashik,Health,NHM,109700511.46,1068123.06,0.5809,0.97,17,healthy
1645,2023,1,Maharashtra,Nashik,Education,SSA,88843047.26,2166340.67,0.0244,2.44,11,healthy
1646,2023,2,Maharashtra,Nashik,Education,SSA,88843047.26,1919725.63,0.046,2.16,18,healthy
1647,2023,3,Maharashtra,Nashik,Education,SSA,88843047.26,3410890.32,0.0844,3.84,15,healthy
1648,2023,4,Maharashtra,Nashik,Education,SSA,88843047.26,5622932.17,0.1477,6.33,8,healthy
1649,2023,5,Maharashtra,Nashik,Education,SSA,88843047.26,8215953.87,0.2402,9.25,12,healthy
1650,2023,6,Maharashtra,Nashik,Education,SSA,88843047.26,10110352.19,0.354,11.38,10,healthy
1651,2023,7,Maharashtra,Nashik,Education,SSA,88843047.26,10110352.19,0.4678,11.38,7,healthy
1652,2023,8,Maharashtra,Nashik,Education,SSA,88843047.26,8215953.87,0.5602,9.25,5,healthy
1653,2023,9,Maharashtra,Nashik,Education,SSA,88843047.26,5622932.17,0.6235,6.33,17,healthy
1654,2023,10,Maharashtra,Nashik,Education,SSA,88843047.26,3410890.32,0.6619,3.84,23,healthy
1655,2023,11,Maharashtra,Nashik,Education,SSA,88843047.26,1919725.63,0.6835,2.16,4,healthy
1656,2023,12,Maharashtra,Nashik,Education,SSA,88843047.26,1035144.94,0.6952,1.17,11,healthy
1657,2023,1,Maharashtra,Nashik,Agriculture,PMKSY,60180416.11,1452151.28,0.0241,2.41,23,healthy
1658,2023,2,Maharashtra,Nashik,Agriculture,PMKSY,60180416.11,1286839.17,0.0455,2.14,5,healthy
1659,2023,3,Maharashtra,Nashik,Agriculture,PMKSY,60180416.11,2286403.43,0.0835,3.8,18,healthy
1660,2023,4,Maharashtra,Nashik,Agriculture,PMKSY,60180416.11,3769189.33,0.1461,6.26,23,healthy
1661,2023,5,Maharashtra,Nashik,Agriculture,PMKSY,60180416.11,5507355.37,0.2377,9.15,5,healthy
1662,2023,6,Maharashtra,Nashik,Agriculture,PMKSY,60180416.11,6777217.03,0.3503,11.26,11,healthy
1663,2023,7,Maharashtra,Nashik,Agriculture,PMKSY,60180416.11,6777217.03,0.4629,11.26,5,healthy
1664,2023,8,Maharashtra,Nashik,Agriculture,PMKSY,60180416.11,5507355.37,0.5544,9.15,16,healthy
1665,2023,9,Maharashtra,Nashik,Agriculture,PMKSY,60180416.11,3769189.33,0.617,6.26,18,healthy
1666,2023,10,Maharashtra,Nashik,Agriculture,PMKSY,60180416.11,2286403.43,0.655,3.8,11,healthy
1667,2023,11,Maharashtra,Nashik,Agriculture,PMKSY,60180416.11,1286839.17,0.6764,2.14,21,healthy
1668,2023,12,Maharashtra,Nashik,Agriculture,PMKSY,60180416.11,693883.04,0.6879,1.15,10,healthy
1669,2023,1,Maharashtra,Nashik,Infrastructure,PMGSY,142073674.07,102928.05,0.0007,0.07,5,march_rush
1670,2023,2,Maharashtra,Nashik,Infrastructure,PMGSY,142073674.07,102928.05,0.0014,0.07,8,march_rush
1671,2023,3,Maharashtra,Nashik,Infrastructure,PMGSY,142073674.07,102928.05,0.0022,0.07,20,march_rush
1672,2023,4,Maharashtra,Nashik,Infrastructure,PMGSY,142073674.07,102928.05,0.0029,0.07,13,march_rush
1673,2023,5,Maharashtra,Nashik,Infrastructure,PMGSY,142073674.07,102928.05,0.0036,0.07,11,march_rush
1674,2023,6,Maharashtra,Nashik,Infrastructure,PMGSY,142073674.07,102928.05,0.0043,0.07,22,march_rush
1675,2023,7,Maharashtra,Nashik,Infrastructure,PMGSY,142073674.07,102928.05,0.0051,0.07,14,march_rush
1676,2023,8,Maharashtra,Nashik,Infrastructure,PMGSY,142073674.07,102928.05,0.0058,0.07,22,march_rush
1677,2023,9,Maharashtra,Nashik,Infrastructure,PMGSY,142073674.07,2884553.1,0.0261,2.03,23,march_rush
1678,2023,10,Maharashtra,Nashik,Infrastructure,PMGSY,142073674.07,7829664.31,0.0812,5.51,14,march_rush
1679,2023,11,Maharashtra,Nashik,Infrastructure,PMGSY,142073674.07,7829664.31,0.1363,5.51,11,march_rush
1680,2023,12,Maharashtra,Nashik,Infrastructure,PMGSY,142073674.07,7829664.31,0.1914,5.51,13,march_rush
1681,2023,1,Maharashtra,Nashik,Water Supply,JJM,61208262.32,3366401.51,0.055,5.5,16,normal
1682,2023,2,Maharashtra,Nashik,Water Supply,JJM,61208262.32,3193269.82,0.1072,5.22,20,normal
1683,2023,3,Maharashtra,Nashik,Water Supply,JJM,61208262.32,2946067.56,0.1553,4.81,14,normal
1684,2023,4,Maharashtra,Nashik,Water Supply,JJM,61208262.32,4073906.05,0.2219,6.66,17,normal
1685,2023,5,Maharashtra,Nashik,Water Supply,JJM,61208262.32,3535377.68,0.2796,5.78,17,normal
1686,2023,6,Maharashtra,Nashik,Water Supply,JJM,61208262.32,4115324.81,0.3469,6.72,8,normal
1687,2023,7,Maharashtra,Nashik,Water Supply,JJM,61208262.32,386907.72,0.3532,0.63,13,normal
1688,2023,8,Maharashtra,Nashik,Water Supply,JJM,61208262.32,6326785.08,0.4565,10.34,16,normal
1689,2023,9,Maharashtra,Nashik,Water Supply,JJM,61208262.32,2603885.3,0.4991,4.25,9,normal
1690,2023,10,Maharashtra,Nashik,Water Supply,JJM,61208262.32,0.0,0.4991,0.0,21,normal
1691,2023,11,Maharashtra,Nashik,Water Supply,JJM,61208262.32,4918869.41,0.5794,8.04,19,normal
1692,2023,12,Maharashtra,Nashik,Water Supply,JJM,61208262.32,4725034.72,0.6566,7.72,11,normal
1693,2023,1,Maharashtra,Nashik,Social Welfare,PMAY,85069775.54,2096351.7,0.0246,2.46,8,healthy
1694,2023,2,Maharashtra,Nashik,Social Welfare,PMAY,85069775.54,1857704.17,0.0465,2.18,18,healthy
1695,2023,3,Maharashtra,Nashik,Social Welfare,PMAY,85069775.54,3300693.11,0.0853,3.88,5,healthy
1696,2023,4,Maharashtra,Nashik,Social Welfare,PMAY,85069775.54,5441269.5,0.1492,6.4,21,healthy
1697,2023,5,Maharashtra,Nashik,Social Welfare,PMAY,85069775.54,7950517.24,0.2427,9.35,17,healthy
1698,2023,6,Maharashtra,Nashik,Social Welfare,PMAY,85069775.54,9783712.36,0.3577,11.5,17,healthy
1699,2023,7,Maharashtra,Nashik,Social Welfare,PMAY,85069775.54,9783712.36,0.4727,11.5,21,healthy
1700,2023,8,Maharashtra,Nashik,Social Welfare,PMAY,85069775.54,7950517.24,0.5662,9.35,20,healthy
1701,2023,9,Maharashtra,Nashik,Social Welfare,PMAY,85069775.54,5441269.5,0.6301,6.4,8,healthy
1702,2023,10,Maharashtra,Nashik,Social Welfare,PMAY,85069775.54,3300693.11,0.6689,3.88,16,healthy
1703,2023,11,Maharashtra,Nashik,Social Welfare,PMAY,85069775.54,1857704.17,0.6908,2.18,11,healthy
1704,2023,12,Maharashtra,Nashik,Social Welfare,PMAY,85069775.54,1001702.04,0.7026,1.18,12,healthy
1705,2023,1,Maharashtra,Nashik,Rural Development,MGNREGS,80168089.75,2347488.09,0.0293,2.93,21,normal
1706,2023,2,Maharashtra,Nashik,Rural Development,MGNREGS,80168089.75,2812150.88,0.0644,3.51,10,normal
1707,2023,3,Maharashtra,Nashik,Rural Development,MGNREGS,80168089.75,2431835.88,0.0947,3.03,19,normal
1708,2023,4,Maharashtra,Nashik,Rural Development,MGNREGS,80168089.75,2943011.81,0.1314,3.67,10,normal
1709,2023,5,Maharashtra,Nashik,Rural Development,MGNREGS,80168089.75,3554165.89,0.1757,4.43,14,normal
1710,2023,6,Maharashtra,Nashik,Rural Development,MGNREGS,80168089.75,0.0,0.1757,0.0,13,normal
1711,2023,7,Maharashtra,Nashik,Rural Development,MGNREGS,80168089.75,3651507.49,0.2213,4.55,4,normal
1712,2023,8,Maharashtra,Nashik,Rural Development,MGNREGS,80168089.75,3676430.89,0.2671,4.59,10,normal
1713,2023,9,Maharashtra,Nashik,Rural Development,MGNREGS,80168089.75,0.0,0.2671,0.0,10,normal
1714,2023,10,Maharashtra,Nashik,Rural Development,MGNREGS,80168089.75,2018894.37,0.2923,2.52,7,normal
1715,2023,11,Maharashtra,Nashik,Rural Development,MGNREGS,80168089.75,7388889.64,0.3845,9.22,19,normal
1716,2023,12,Maharashtra,Nashik,Rural Development,MGNREGS,80168089.75,511087.58,0.3909,0.64,11,normal
1717,2023,1,Maharashtra,Nashik,Urban Development,AMRUT,69873400.46,3672170.36,0.0526,5.26,19,normal
1718,2023,2,Maharashtra,Nashik,Urban Development,AMRUT,69873400.46,5020334.63,0.1244,7.18,14,normal
1719,2023,3,Maharashtra,Nashik,Urban Development,AMRUT,69873400.46,3313101.54,0.1718,4.74,10,normal
1720,2023,4,Maharashtra,Nashik,Urban Development,AMRUT,69873400.46,4849661.94,0.2412,6.94,15,normal
1721,2023,5,Maharashtra,Nashik,Urban Development,AMRUT,69873400.46,2341049.14,0.2747,3.35,14,normal
1722,2023,6,Maharashtra,Nashik,Urban Development,AMRUT,69873400.46,4710004.9,0.3421,6.74,17,normal
1723,2023,7,Maharashtra,Nashik,Urban Development,AMRUT,69873400.46,2826408.52,0.3826,4.05,5,normal
1724,2023,8,Maharashtra,Nashik,Urban Development,AMRUT,69873400.46,3077557.76,0.4266,4.4,22,normal
1725,2023,9,Maharashtra,Nashik,Urban Development,AMRUT,69873400.46,5871331.79,0.5107,8.4,11,normal
1726,2023,10,Maharashtra,Nashik,Urban Development,AMRUT,69873400.46,3817220.45,0.5653,5.46,8,normal
1727,2023,11,Maharashtra,Nashik,Urban Development,AMRUT,69873400.46,0.0,0.5653,0.0,4,normal
1728,2023,12,Maharashtra,Nashik,Urban Development,AMRUT,69873400.46,7930761.06,0.6788,11.35,12,normal
1729,2023,1,Maharashtra,Aurangabad,Health,NHM,100583353.44,5943689.89,0.0591,5.91,24,normal
1730,2023,2,Maharashtra,Aurangabad,Health,NHM,100583353.44,5491342.06,0.1137,5.46,19,normal
1731,2023,3,Maharashtra,Aurangabad,Health,NHM,100583353.44,4603899.09,0.1595,4.58,18,normal
1732,2023,4,Maharashtra,Aurangabad,Health,NHM,100583353.44,6339977.9,0.2225,6.3,9,normal
1733,2023,5,Maharashtra,Aurangabad,Health,NHM,100583353.44,5944522.56,0.2816,5.91,15,normal
1734,2023,6,Maharashtra,Aurangabad,Health,NHM,100583353.44,9473994.74,0.3758,9.42,9,normal
1735,2023,7,Maharashtra,Aurangabad,Health,NHM,100583353.44,3026015.24,0.4059,3.01,8,normal
1736,2023,8,Maharashtra,Aurangabad,Health,NHM,100583353.44,7571223.04,0.4811,7.53,21,normal
1737,2023,9,Maharashtra,Aurangabad,Health,NHM,100583353.44,6430311.58,0.5451,6.39,19,normal
1738,2023,10,Maharashtra,Aurangabad,Health,NHM,100583353.44,106832.65,0.5461,0.11,9,normal
1739,2023,11,Maharashtra,Aurangabad,Health,NHM,100583353.44,14182216.27,0.6871,14.1,21,normal
1740,2023,12,Maharashtra,Aurangabad,Health,NHM,100583353.44,880751.74,0.6959,0.88,24,normal
1741,2023,1,Maharashtra,Aurangabad,Education,SSA,100071054.0,5978716.93,0.0597,5.97,23,normal
1742,2023,2,Maharashtra,Aurangabad,Education,SSA,100071054.0,8605364.07,0.1457,8.6,24,normal
1743,2023,3,Maharashtra,Aurangabad,Education,SSA,100071054.0,7769421.7,0.2234,7.76,23,normal
1744,2023,4,Maharashtra,Aurangabad,Education,SSA,100071054.0,5661198.79,0.2799,5.66,19,normal
1745,2023,5,Maharashtra,Aurangabad,Education,SSA,100071054.0,7780185.96,0.3577,7.77,19,normal
1746,2023,6,Maharashtra,Aurangabad,Education,SSA,100071054.0,3747230.97,0.3951,3.74,4,normal
1747,2023,7,Maharashtra,Aurangabad,Education,SSA,100071054.0,11455200.14,0.5096,11.45,4,normal
1748,2023,8,Maharashtra,Aurangabad,Education,SSA,100071054.0,0.0,0.5096,0.0,21,normal
1749,2023,9,Maharashtra,Aurangabad,Education,SSA,100071054.0,12602186.21,0.6355,12.59,21,normal
1750,2023,10,Maharashtra,Aurangabad,Education,SSA,100071054.0,0.0,0.6355,0.0,17,normal
1751,2023,11,Maharashtra,Aurangabad,Education,SSA,100071054.0,10553249.31,0.741,10.55,4,normal
1752,2023,12,Maharashtra,Aurangabad,Education,SSA,100071054.0,4171642.74,0.7827,4.17,4,normal
1753,2023,1,Maharashtra,Aurangabad,Agriculture,PMKSY,66582469.41,1042316.05,0.0157,1.57,21,healthy
1754,2023,2,Maharashtra,Aurangabad,Agriculture,PMKSY,66582469.41,923659.36,0.0295,1.39,13,healthy
1755,2023,3,Maharashtra,Aurangabad,Agriculture,PMKSY,66582469.41,1641120.34,0.0542,2.46,4,healthy
1756,2023,4,Maharashtra,Aurangabad,Agriculture,PMKSY,66582469.41,2705425.12,0.0948,4.06,20,healthy
1757,2023,5,Maharashtra,Aurangabad,Agriculture,PMKSY,66582469.41,3953035.06,0.1542,5.94,17,healthy
1758,2023,6,Maharashtra,Aurangabad,Agriculture,PMKSY,66582469.41,4864508.41,0.2272,7.31,9,healthy
1759,2023,7,Maharashtra,Aurangabad,Agriculture,PMKSY,66582469.41,4864508.41,0.3003,7.31,7,healthy
1760,2023,8,Maharashtra,Aurangabad,Agriculture,PMKSY,66582469.41,3953035.06,0.3597,5.94,7,healthy
1761,2023,9,Maharashtra,Aurangabad,Agriculture,PMKSY,66582469.41,2705425.12,0.4003,4.06,20,healthy
1762,2023,10,Maharashtra,Aurangabad,Agriculture,PMKSY,66582469.41,1641120.34,0.4249,2.46,8,healthy
1763,2023,11,Maharashtra,Aurangabad,Agriculture,PMKSY,66582469.41,923659.36,0.4388,1.39,11,healthy
1764,2023,12,Maharashtra,Aurangabad,Agriculture,PMKSY,66582469.41,498051.03,0.4463,0.75,10,healthy
1765,2023,1,Maharashtra,Aurangabad,Infrastructure,PMGSY,136743321.36,95799.39,0.0007,0.07,12,march_rush
1766,2023,2,Maharashtra,Aurangabad,Infrastructure,PMGSY,136743321.36,95799.39,0.0014,0.07,15,march_rush
1767,2023,3,Maharashtra,Aurangabad,Infrastructure,PMGSY,136743321.36,95799.39,0.0021,0.07,12,march_rush
1768,2023,4,Maharashtra,Aurangabad,Infrastructure,PMGSY,136743321.36,95799.39,0.0028,0.07,16,march_rush
1769,2023,5,Maharashtra,Aurangabad,Infrastructure,PMGSY,136743321.36,95799.39,0.0035,0.07,6,march_rush
1770,2023,6,Maharashtra,Aurangabad,Infrastructure,PMGSY,136743321.36,95799.39,0.0042,0.07,15,march_rush
1771,2023,7,Maharashtra,Aurangabad,Infrastructure,PMGSY,136743321.36,95799.39,0.0049,0.07,16,march_rush
1772,2023,8,Maharashtra,Aurangabad,Infrastructure,PMGSY,136743321.36,95799.39,0.0056,0.07,18,march_rush
1773,2023,9,Maharashtra,Aurangabad,Infrastructure,PMGSY,136743321.36,2598257.52,0.0246,1.9,22,march_rush
1774,2023,10,Maharashtra,Aurangabad,Infrastructure,PMGSY,136743321.36,7047071.97,0.0761,5.15,11,march_rush
1775,2023,11,Maharashtra,Aurangabad,Infrastructure,PMGSY,136743321.36,7047071.97,0.1277,5.15,11,march_rush
1776,2023,12,Maharashtra,Aurangabad,Infrastructure,PMGSY,136743321.36,7047071.97,0.1792,5.15,13,march_rush
1777,2023,1,Maharashtra,Aurangabad,Water Supply,JJM,58036686.82,1377436.7,0.0237,2.37,24,healthy
1778,2023,2,Maharashtra,Aurangabad,Water Supply,JJM,58036686.82,1220630.06,0.0448,2.1,24,healthy
1779,2023,3,Maharashtra,Aurangabad,Water Supply,JJM,58036686.82,2168765.78,0.0821,3.74,5,healthy
1780,2023,4,Maharashtra,Aurangabad,Water Supply,JJM,58036686.82,3575260.92,0.1437,6.16,6,healthy
1781,2023,5,Maharashtra,Aurangabad,Water Supply,JJM,58036686.82,5223996.65,0.2338,9.0,16,healthy
1782,2023,6,Maharashtra,Aurangabad,Water Supply,JJM,58036686.82,6428522.7,0.3445,11.08,16,healthy
1783,2023,7,Maharashtra,Aurangabad,Water Supply,JJM,58036686.82,6428522.7,0.4553,11.08,16,healthy
1784,2023,8,Maharashtra,Aurangabad,Water Supply,JJM,58036686.82,5223996.65,0.5453,9.0,21,healthy
1785,2023,9,Maharashtra,Aurangabad,Water Supply,JJM,58036686.82,3575260.92,0.6069,6.16,19,healthy
1786,2023,10,Maharashtra,Aurangabad,Water Supply,JJM,58036686.82,2168765.78,0.6443,3.74,5,healthy
1787,2023,11,Maharashtra,Aurangabad,Water Supply,JJM,58036686.82,1220630.06,0.6653,2.1,24,healthy
1788,2023,12,Maharashtra,Aurangabad,Water Supply,JJM,58036686.82,658182.09,0.6766,1.13,4,healthy
1789,2023,1,Maharashtra,Aurangabad,Social Welfare,PMAY,81685722.97,1643465.3,0.0201,2.01,19,healthy
1790,2023,2,Maharashtra,Aurangabad,Social Welfare,PMAY,81685722.97,1456374.11,0.0379,1.78,17,healthy
1791,2023,3,Maharashtra,Aurangabad,Social Welfare,PMAY,81685722.97,2587626.2,0.0696,3.17,24,healthy
1792,2023,4,Maharashtra,Aurangabad,Social Welfare,PMAY,81685722.97,4265762.08,0.1218,5.22,14,healthy
1793,2023,5,Maharashtra,Aurangabad,Social Welfare,PMAY,81685722.97,6232923.22,0.1982,7.63,22,healthy
1794,2023,6,Maharashtra,Aurangabad,Social Welfare,PMAY,81685722.97,7670083.1,0.292,9.39,7,healthy
1795,2023,7,Maharashtra,Aurangabad,Social Welfare,PMAY,81685722.97,7670083.1,0.3859,9.39,20,healthy
1796,2023,8,Maharashtra,Aurangabad,Social Welfare,PMAY,81685722.97,6232923.22,0.4623,7.63,5,healthy
1797,2023,9,Maharashtra,Aurangabad,Social Welfare,PMAY,81685722.97,4265762.08,0.5145,5.22,11,healthy
1798,2023,10,Maharashtra,Aurangabad,Social Welfare,PMAY,81685722.97,2587626.2,0.5461,3.17,10,healthy
1799,2023,11,Maharashtra,Aurangabad,Social Welfare,PMAY,81685722.97,1456374.11,0.564,1.78,22,healthy
1800,2023,12,Maharashtra,Aurangabad,Social Welfare,PMAY,81685722.97,785298.83,0.5736,0.96,19,healthy
1801,2023,1,Maharashtra,Aurangabad,Rural Development,MGNREGS,81956909.39,1732853.04,0.0211,2.11,12,healthy
1802,2023,2,Maharashtra,Aurangabad,Rural Development,MGNREGS,81956909.39,1535586.0,0.0399,1.87,21,healthy
1803,2023,3,Maharashtra,Aurangabad,Rural Development,MGNREGS,81956909.39,2728366.66,0.0732,3.33,22,healthy
1804,2023,4,Maharashtra,Aurangabad,Rural Development,MGNREGS,81956909.39,4497776.01,0.128,5.49,5,healthy
1805,2023,5,Maharashtra,Aurangabad,Rural Development,MGNREGS,81956909.39,6571930.63,0.2082,8.02,9,healthy
1806,2023,6,Maharashtra,Aurangabad,Rural Development,MGNREGS,81956909.39,8087257.35,0.3069,9.87,14,healthy
1807,2023,7,Maharashtra,Aurangabad,Rural Development,MGNREGS,81956909.39,8087257.35,0.4056,9.87,4,healthy
1808,2023,8,Maharashtra,Aurangabad,Rural Development,MGNREGS,81956909.39,6571930.63,0.4858,8.02,10,healthy
1809,2023,9,Maharashtra,Aurangabad,Rural Development,MGNREGS,81956909.39,4497776.01,0.5407,5.49,22,healthy
1810,2023,10,Maharashtra,Aurangabad,Rural Development,MGNREGS,81956909.39,2728366.66,0.5739,3.33,8,healthy
1811,2023,11,Maharashtra,Aurangabad,Rural Development,MGNREGS,81956909.39,1535586.0,0.5927,1.87,16,healthy
1812,2023,12,Maharashtra,Aurangabad,Rural Development,MGNREGS,81956909.39,828011.07,0.6028,1.01,6,healthy
1813,2023,1,Maharashtra,Aurangabad,Urban Development,AMRUT,62025682.41,3368445.02,0.0543,5.43,17,normal
1814,2023,2,Maharashtra,Aurangabad,Urban Development,AMRUT,62025682.41,4392957.96,0.1251,7.08,11,normal
1815,2023,3,Maharashtra,Aurangabad,Urban Development,AMRUT,62025682.41,2728486.07,0.1691,4.4,6,normal
1816,2023,4,Maharashtra,Aurangabad,Urban Development,AMRUT,62025682.41,5246293.75,0.2537,8.46,14,normal
1817,2023,5,Maharashtra,Aurangabad,Urban Development,AMRUT,62025682.41,1499420.14,0.2779,2.42,23,normal
1818,2023,6,Maharashtra,Aurangabad,Urban Development,AMRUT,62025682.41,5639744.79,0.3688,9.09,23,normal
1819,2023,7,Maharashtra,Aurangabad,Urban Development,AMRUT,62025682.41,97131.6,0.3704,0.16,23,normal
1820,2023,8,Maharashtra,Aurangabad,Urban Development,AMRUT,62025682.41,9134081.09,0.5176,14.73,16,normal
1821,2023,9,Maharashtra,Aurangabad,Urban Development,AMRUT,62025682.41,1962469.89,0.5493,3.16,14,normal
1822,2023,10,Maharashtra,Aurangabad,Urban Development,AMRUT,62025682.41,1859711.33,0.5793,3.0,4,normal
1823,2023,11,Maharashtra,Aurangabad,Urban Development,AMRUT,62025682.41,7177545.88,0.695,11.57,24,normal
1824,2023,12,Maharashtra,Aurangabad,Urban Development,AMRUT,62025682.41,0.0,0.695,0.0,12,normal
1825,2023,1,Maharashtra,Solapur,Health,NHM,107421379.73,2227111.4,0.0207,2.07,19,healthy
1826,2023,2,Maharashtra,Solapur,Health,NHM,107421379.73,1973578.26,0.0391,1.84,11,healthy
1827,2023,3,Maharashtra,Solapur,Health,NHM,107421379.73,3506573.48,0.0717,3.26,15,healthy
1828,2023,4,Maharashtra,Solapur,Health,NHM,107421379.73,5780668.08,0.1256,5.38,21,healthy
1829,2023,5,Maharashtra,Solapur,Health,NHM,107421379.73,8446429.88,0.2042,7.86,16,healthy
1830,2023,6,Maharashtra,Solapur,Health,NHM,107421379.73,10393970.34,0.3009,9.68,17,healthy
1831,2023,7,Maharashtra,Solapur,Health,NHM,107421379.73,10393970.34,0.3977,9.68,9,healthy
1832,2023,8,Maharashtra,Solapur,Health,NHM,107421379.73,8446429.88,0.4763,7.86,22,healthy
1833,2023,9,Maharashtra,Solapur,Health,NHM,107421379.73,5780668.08,0.5301,5.38,16,healthy
1834,2023,10,Maharashtra,Solapur,Health,NHM,107421379.73,3506573.48,0.5628,3.26,6,healthy
1835,2023,11,Maharashtra,Solapur,Health,NHM,107421379.73,1973578.26,0.5812,1.84,23,healthy
1836,2023,12,Maharashtra,Solapur,Health,NHM,107421379.73,1064183.09,0.5911,0.99,13,healthy
1837,2023,1,Maharashtra,Solapur,Education,SSA,95868656.59,5434365.72,0.0567,5.67,6,normal
1838,2023,2,Maharashtra,Solapur,Education,SSA,95868656.59,5999470.98,0.1193,6.26,9,normal
1839,2023,3,Maharashtra,Solapur,Education,SSA,95868656.59,6205238.7,0.184,6.47,17,normal
